City,Customer ID,Customer Name,Discount,Order Date,Order ID,Postal Code,Product ID,Profit,Quantity,Region,Sales,Segment,Ship Date,Ship Mode,Shipping Costs,State
Roseville,JB-160001402,Joy Bell-,0,9/10/15,US-2015-JB16000140-42257,48066,OFF-EN-2848,8.2156,2,Central US,17.48,Consumer,9/16/15,Standard Class,1.77,Michigan
Roseville,SN-205601402,Skye Norling,0,6/27/14,CA-2014-SN20560140-41817,48066,OFF-PA-6361,180.7659,9,Central US,368.91,Home Office,6/27/14,Same Day,59.88,Michigan
Roseville,SN-205601402,Skye Norling,0,6/27/14,CA-2014-SN20560140-41817,48066,OFF-ST-5789,44.4704,4,Central US,171.04,Home Office,6/27/14,Same Day,20.34,Michigan
Roseville,SN-205601402,Skye Norling,0,6/27/14,CA-2014-SN20560140-41817,48066,OFF-BI-4885,3.7694,1,Central US,8.02,Home Office,6/27/14,Same Day,1.49,Michigan
Roseville,SC-206951402,Steve Chapman,0,9/13/14,CA-2014-SC20695140-41895,48066,OFF-PA-6550,31.5192,3,Central US,68.52,Corporate,9/19/14,Standard Class,2.9,Michigan
Royal Oak,NC-184151402,Nathan Cano,0,6/9/13,CA-2013-NC18415140-41434,48073,OFF-PA-6554,6.2208,2,Central US,12.96,Consumer,6/13/13,Standard Class,1.3,Michigan
Royal Oak,SW-202751402,Scott Williamson,0,3/9/12,US-2012-SW20275140-40977,48073,OFF-PA-4390,10.7424,2,Central US,22.38,Consumer,3/13/12,Standard Class,1.48,Michigan
Saginaw,JH-159851402,Joseph Holt,0,12/2/15,CA-2015-JH15985140-42340,48601,TEC-PH-5563,35.6346,2,Central US,131.98,Consumer,12/8/15,Standard Class,11.59,Michigan
Saginaw,JH-159851402,Joseph Holt,0,12/2/15,CA-2015-JH15985140-42340,48601,OFF-ST-4456,3.6796,1,Central US,91.99,Consumer,12/8/15,Standard Class,4.6,Michigan
Saginaw,JH-159851402,Joseph Holt,0,12/2/15,CA-2015-JH15985140-42340,48601,OFF-ST-6291,5.8744,4,Central US,83.92,Consumer,12/8/15,Standard Class,4,Michigan
Saginaw,JH-159851402,Joseph Holt,0,12/2/15,CA-2015-JH15985140-42340,48601,OFF-FA-3054,16.2099,9,Central US,52.29,Consumer,12/8/15,Standard Class,1.98,Michigan
Saginaw,JH-159851402,Joseph Holt,0,12/2/15,CA-2015-JH15985140-42340,48601,OFF-BI-3269,7.4824,4,Central US,15.92,Consumer,12/8/15,Standard Class,1.37,Michigan
Saginaw,ME-173201402,Maria Etezadi,0,11/19/15,CA-2015-ME17320140-42327,48601,FUR-FU-3830,8.2992,4,Central US,19.76,Home Office,11/25/15,Standard Class,1.33,Michigan
Sterling Heights,JF-152951402,Jason Fortune-,0,10/31/14,CA-2014-JF15295140-41943,48310,OFF-AR-5289,3.504,2,Central US,11.68,Consumer,11/5/14,Standard Class,1.47,Michigan
Sterling Heights,PS-190451402,Penelope Sewall,0,2/21/13,CA-2013-PS19045140-41326,48310,OFF-AR-5319,20.6336,4,Central US,79.36,Home Office,2/23/13,Second Class,5.95,Michigan
Sterling Heights,VP-217301402,Victor Preis,0,7/5/13,CA-2013-VP21730140-41460,48310,OFF-BI-3982,8.93,5,Central US,19,Home Office,7/10/13,Standard Class,2.2,Michigan
Taylor,AJ-109451402,Ashley Jarboe,0,11/19/14,CA-2014-AJ10945140-41962,48180,FUR-CH-5410,33.2156,2,Central US,301.96,Consumer,11/24/14,Second Class,27.19,Michigan
Taylor,KB-166001402,Ken Brennan,0,12/29/12,CA-2012-KB16600140-41272,48180,OFF-AR-5331,2.8536,3,Central US,9.84,Corporate,1/3/13,Standard Class,1.2,Michigan
Taylor,LA-167801402,Laura Armstrong,0,6/26/13,CA-2013-LA16780140-41451,48180,TEC-AC-6073,8.799,2,Central US,41.9,Corporate,6/29/13,Second Class,4.35,Michigan
Trenton,AR-104051402,Allen Rosenblatt,0,5/21/15,CA-2015-AR10405140-42145,48183,OFF-BI-6098,19.8144,2,Central US,41.28,Corporate,5/21/15,Same Day,6.98,Michigan
Trenton,JS-160301402,Joy Smith,0,10/21/14,CA-2014-JS16030140-41933,48183,TEC-PH-5649,51.8346,2,Central US,191.98,Consumer,10/27/14,Standard Class,11.93,Michigan
Trenton,JS-160301402,Joy Smith,0,10/21/14,CA-2014-JS16030140-41933,48183,TEC-PH-4868,35.196,6,Central US,125.7,Consumer,10/27/14,Standard Class,5.83,Michigan
Trenton,JS-160301402,Joy Smith,0,10/21/14,CA-2014-JS16030140-41933,48183,OFF-ST-6426,1.4602,7,Central US,20.86,Consumer,10/27/14,Standard Class,1.22,Michigan
Trenton,MA-175601402,Matt Abelman,0,8/7/12,CA-2012-MA17560140-41128,48183,TEC-CO-5988,274.995,1,Central US,549.99,Home Office,8/11/12,Standard Class,51.95,Michigan
Trenton,MA-175601402,Matt Abelman,0,8/7/12,CA-2012-MA17560140-41128,48183,TEC-PH-5250,83.9944,2,Central US,299.98,Home Office,8/11/12,Standard Class,39.5,Michigan
Trenton,MA-175601402,Matt Abelman,0.1,8/7/12,CA-2012-MA17560140-41128,48183,OFF-AP-2934,37.23,3,Central US,167.535,Home Office,8/11/12,Standard Class,22.29,Michigan
Trenton,MA-175601402,Matt Abelman,0,8/7/12,CA-2012-MA17560140-41128,48183,OFF-EN-4430,17.253,3,Central US,38.34,Home Office,8/11/12,Standard Class,6.34,Michigan
Trenton,MA-175601402,Matt Abelman,0,8/7/12,CA-2012-MA17560140-41128,48183,FUR-FU-5418,22.6296,6,Central US,53.88,Home Office,8/11/12,Standard Class,5.32,Michigan
Trenton,RF-197351402,Roland Fjeld,0,10/3/15,CA-2015-RF19735140-42280,48183,FUR-FU-5419,56.7864,11,Central US,157.74,Consumer,10/7/15,Standard Class,19.15,Michigan
Trenton,RF-197351402,Roland Fjeld,0,10/3/15,CA-2015-RF19735140-42280,48183,OFF-BI-4344,26.703,3,Central US,58.05,Consumer,10/7/15,Standard Class,7.36,Michigan
Trenton,RF-197351402,Roland Fjeld,0,10/3/15,CA-2015-RF19735140-42280,48183,OFF-AR-3283,22.792,7,Central US,56.98,Consumer,10/7/15,Standard Class,6.44,Michigan
Trenton,RF-197351402,Roland Fjeld,0,10/3/15,CA-2015-RF19735140-42280,48183,OFF-BI-3264,1.4112,1,Central US,2.88,Consumer,10/7/15,Standard Class,1.23,Michigan
Westland,DK-133751402,Dennis Kane,0,7/23/14,US-2014-DK13375140-41843,48185,TEC-AC-5601,36.2835,1,Central US,109.95,Consumer,7/27/14,Standard Class,11.67,Michigan
Westland,DK-133751402,Dennis Kane,0,7/23/14,US-2014-DK13375140-41843,48185,OFF-ST-4287,135.219,5,Central US,965.85,Consumer,7/27/14,Standard Class,5.16,Michigan
Westland,DK-133751402,Dennis Kane,0,7/23/14,US-2014-DK13375140-41843,48185,OFF-PA-6472,15.552,5,Central US,32.4,Consumer,7/27/14,Standard Class,2.66,Michigan
Westland,DK-133751402,Dennis Kane,0,7/23/14,US-2014-DK13375140-41843,48185,OFF-AR-3287,10.512,5,Central US,29.2,Consumer,7/27/14,Standard Class,1.5,Michigan
Westland,PO-188651402,Patrick O'Donnell,0,10/19/12,CA-2012-PO18865140-41201,48185,OFF-ST-4457,8.4784,4,Central US,211.96,Consumer,10/24/12,Second Class,20.47,Michigan
Westland,XP-218651402,Xylona Preis,0,1/21/12,CA-2012-XP21865140-40929,48185,FUR-FU-4038,30.0234,3,Central US,272.94,Consumer,1/27/12,Standard Class,20.68,Michigan
Westland,XP-218651402,Xylona Preis,0.1,1/21/12,CA-2012-XP21865140-40929,48185,OFF-AP-4610,93.5816,4,Central US,247.716,Consumer,1/27/12,Standard Class,14.53,Michigan
Westland,XP-218651402,Xylona Preis,0,1/21/12,CA-2012-XP21865140-40929,48185,OFF-ST-4246,15.9792,2,Central US,66.58,Consumer,1/27/12,Standard Class,8.4,Michigan
Westland,XP-218651402,Xylona Preis,0,1/21/12,CA-2012-XP21865140-40929,48185,OFF-AR-5554,12.7368,3,Central US,43.92,Consumer,1/27/12,Standard Class,4.88,Michigan
Westland,XP-218651402,Xylona Preis,0,1/21/12,CA-2012-XP21865140-40929,48185,OFF-BI-6209,13.365,5,Central US,29.7,Consumer,1/27/12,Standard Class,1.98,Michigan
Westland,XP-218651402,Xylona Preis,0,1/21/12,CA-2012-XP21865140-40929,48185,FUR-FU-6331,4.8609,3,Central US,14.73,Consumer,1/27/12,Standard Class,1.71,Michigan
Westland,XP-218651402,Xylona Preis,0,1/21/12,CA-2012-XP21865140-40929,48185,OFF-BI-2926,8.9535,5,Central US,19.05,Consumer,1/27/12,Standard Class,1.21,Michigan
Westland,XP-218651402,Xylona Preis,0,1/21/12,CA-2012-XP21865140-40929,48185,OFF-ST-4059,4.0542,1,Central US,13.98,Consumer,1/27/12,Standard Class,1.14,Michigan
Apple Valley,CT-119951402,Carol Triggs,0,6/5/15,CA-2015-CT11995140-42160,55124,OFF-AR-5326,2.5056,3,Central US,8.64,Consumer,6/11/15,Standard Class,1.61,Minnesota
Apple Valley,NC-183401402,Nat Carroll,0,3/29/12,US-2012-NC18340140-40997,55124,OFF-ST-6088,6.465,2,Central US,129.3,Consumer,4/4/12,Standard Class,8.19,Minnesota
Coon Rapids,MW-182201402,Mitch Webber,0,11/18/12,CA-2012-MW18220140-41231,55433,TEC-PH-4894,78.9516,3,Central US,281.97,Consumer,11/23/12,Standard Class,17.93,Minnesota
Coon Rapids,MW-182201402,Mitch Webber,0,11/18/12,CA-2012-MW18220140-41231,55433,OFF-ST-5672,57.5016,4,Central US,221.16,Consumer,11/23/12,Standard Class,7.53,Minnesota
Cottage Grove,DC-132851402,Debra Catini,0,12/28/12,CA-2012-DC13285140-41271,55016,TEC-AC-4873,47.92,4,Central US,119.8,Consumer,1/1/13,Standard Class,8.19,Minnesota
Cottage Grove,DC-132851402,Debra Catini,0,12/28/12,CA-2012-DC13285140-41271,55016,OFF-ST-5666,6.8768,2,Central US,24.56,Consumer,1/1/13,Standard Class,1.46,Minnesota
Eagan,DL-129251402,Daniel Lacy,0,11/4/15,CA-2015-DL12925140-42312,55122,OFF-ST-6157,14.148,5,Central US,52.4,Consumer,11/10/15,Standard Class,6.03,Minnesota
Eagan,DL-129251402,Daniel Lacy,0,11/4/15,CA-2015-DL12925140-42312,55122,OFF-PA-6528,3.852,2,Central US,8.56,Consumer,11/10/15,Standard Class,1.63,Minnesota
Eagan,DL-129251402,Daniel Lacy,0,11/4/15,CA-2015-DL12925140-42312,55122,OFF-LA-3235,6.8724,3,Central US,14.94,Consumer,11/10/15,Standard Class,1.47,Minnesota
Eagan,JK-161201402,Julie Kriz,0,8/10/13,CA-2013-JK16120140-41496,55122,OFF-LA-3208,19.872,4,Central US,41.4,Home Office,8/16/13,Standard Class,2.49,Minnesota
Eagan,JK-161201402,Julie Kriz,0,8/10/13,CA-2013-JK16120140-41496,55122,OFF-AR-5585,12.5118,3,Central US,29.79,Home Office,8/16/13,Standard Class,1.32,Minnesota
Eagan,JK-161201402,Julie Kriz,0,8/10/13,CA-2013-JK16120140-41496,55122,OFF-LA-3199,1.8,1,Central US,3.75,Home Office,8/16/13,Standard Class,1.11,Minnesota
Eagan,ON-187151402,Odella Nelson,0,3/12/14,CA-2014-ON18715140-41710,55122,TEC-AC-6341,19.7714,2,Central US,45.98,Corporate,3/14/14,First Class,8.16,Minnesota
Eagan,ON-187151402,Odella Nelson,0,3/12/14,CA-2014-ON18715140-41710,55122,OFF-BI-6407,8.2062,2,Central US,17.46,Corporate,3/14/14,First Class,1.3,Minnesota
Lakeville,BN-115151402,Bradley Nguyen,0,3/16/12,CA-2012-BN11515140-40984,55044,OFF-AP-3504,36.5742,2,Central US,93.78,Consumer,3/23/12,Standard Class,4.1,Minnesota
Lakeville,BN-115151402,Bradley Nguyen,0,3/16/12,CA-2012-BN11515140-40984,55044,OFF-BI-6368,25.098,10,Central US,53.4,Consumer,3/23/12,Standard Class,3.92,Minnesota
Lakeville,BN-115151402,Bradley Nguyen,0,3/16/12,CA-2012-BN11515140-40984,55044,OFF-PA-5190,23.59,7,Central US,47.18,Consumer,3/23/12,Standard Class,3.51,Minnesota
Lakeville,BN-115151402,Bradley Nguyen,0,3/16/12,CA-2012-BN11515140-40984,55044,OFF-BI-3303,17.2224,6,Central US,35.88,Consumer,3/23/12,Standard Class,3.06,Minnesota
Lakeville,BN-115151402,Bradley Nguyen,0,3/16/12,CA-2012-BN11515140-40984,55044,OFF-AR-5330,5.7072,6,Central US,19.68,Consumer,3/23/12,Standard Class,1.9,Minnesota
Lakeville,DW-134801402,Dianna Wilson,0,5/31/12,CA-2012-DW13480140-41060,55044,OFF-AP-4716,496.0725,5,Central US,1503.25,Home Office,6/5/12,Second Class,120.84,Minnesota
Lakeville,DW-134801402,Dianna Wilson,0,5/31/12,CA-2012-DW13480140-41060,55044,FUR-CH-4400,580.5394,7,Central US,2001.86,Home Office,6/5/12,Second Class,81.39,Minnesota
Lakeville,DW-134801402,Dianna Wilson,0,5/31/12,CA-2012-DW13480140-41060,55044,OFF-ST-5804,41.68,2,Central US,166.72,Home Office,6/5/12,Second Class,8.11,Minnesota
Lakeville,DW-134801402,Dianna Wilson,0,5/31/12,CA-2012-DW13480140-41060,55044,OFF-PA-3012,23.94,6,Central US,47.88,Home Office,6/5/12,Second Class,4.27,Minnesota
Lakeville,DW-134801402,Dianna Wilson,0,5/31/12,CA-2012-DW13480140-41060,55044,OFF-PA-6567,12.4416,4,Central US,25.92,Home Office,6/5/12,Second Class,2.51,Minnesota
Lakeville,GH-144101402,Gary Hansen,0,7/30/13,US-2013-GH14410140-41485,55044,FUR-CH-4423,38.97,6,Central US,155.88,Home Office,8/1/13,First Class,4.3,Minnesota
Lakeville,GT-147101402,Greg Tran,0,8/22/15,CA-2015-GT14710140-42238,55044,OFF-SU-2972,10.7996,4,Central US,37.24,Consumer,8/29/15,Standard Class,2.65,Minnesota
Lakeville,GT-147101402,Greg Tran,0,8/22/15,CA-2015-GT14710140-42238,55044,OFF-EN-5974,7.4872,2,Central US,15.28,Consumer,8/29/15,Standard Class,1.74,Minnesota
Lakeville,GT-147101402,Greg Tran,0,8/22/15,CA-2015-GT14710140-42238,55044,OFF-FA-3051,16.8,7,Central US,35,Consumer,8/29/15,Standard Class,1.68,Minnesota
Lakeville,HG-150251402,Hunter Glantz,0,11/21/15,CA-2015-HG15025140-42329,55044,OFF-AR-5934,9.68,10,Central US,22,Consumer,11/28/15,Standard Class,1.68,Minnesota
Maple Grove,Dp-132401402,Dean percer,0,6/16/15,CA-2015-Dp13240140-42171,55369,OFF-ST-6267,22.8285,5,Central US,84.55,Home Office,6/19/15,First Class,7.22,Minnesota
Maple Grove,Dp-132401402,Dean percer,0,6/16/15,CA-2015-Dp13240140-42171,55369,OFF-LA-3210,22.2,3,Central US,44.4,Home Office,6/19/15,First Class,6.35,Minnesota
Maple Grove,Dp-132401402,Dean percer,0,6/16/15,CA-2015-Dp13240140-42171,55369,OFF-PA-6551,8.7906,3,Central US,17.94,Home Office,6/19/15,First Class,2.96,Minnesota
Maple Grove,SM-209501402,Suzanne McNair,0,7/21/15,CA-2015-SM20950140-42206,55369,OFF-BI-4827,331.191,2,Central US,735.98,Corporate,7/25/15,Standard Class,67.58,Minnesota
Minneapolis,AA-103151402,Alex Avila,0,6/30/15,CA-2015-AA10315140-42185,55407,OFF-AP-3362,90.735,3,Central US,362.94,Consumer,7/5/15,Standard Class,30.74,Minnesota
Minneapolis,AA-103151402,Alex Avila,0,6/30/15,CA-2015-AA10315140-42185,55407,OFF-BI-3259,5.77,2,Central US,11.54,Consumer,7/5/15,Standard Class,1.48,Minnesota
Minneapolis,AC-104501402,Amy Cox,0,10/4/15,CA-2015-AC10450140-42281,55407,OFF-BI-4343,843.1706,2,Central US,1793.98,Consumer,10/7/15,First Class,271.12,Minnesota
Minneapolis,AW-109301402,Arthur Wiediger,0,11/15/15,US-2015-AW10930140-42323,55407,OFF-EN-5974,7.4872,2,Central US,15.28,Home Office,11/18/15,First Class,1.58,Minnesota
Minneapolis,BF-112151402,Benjamin Farhat,0,6/10/14,CA-2014-BF11215140-41800,55407,FUR-TA-3633,173.235,3,Central US,692.94,Home Office,6/17/14,Standard Class,30.41,Minnesota
Minneapolis,BD-113201402,Bill Donatelli,0,5/31/13,CA-2013-BD11320140-41425,55407,FUR-CH-4674,770.352,8,Central US,2567.84,Consumer,6/4/13,Standard Class,116.03,Minnesota
Minneapolis,CC-124301402,Chuck Clark,0,11/7/15,CA-2015-CC12430140-42315,55407,OFF-AR-5318,3.614,5,Central US,13.9,Home Office,11/11/15,Second Class,2.62,Minnesota
Minneapolis,CC-124301402,Chuck Clark,0,11/7/15,CA-2015-CC12430140-42315,55407,OFF-FA-6129,12.1348,1,Central US,26.38,Home Office,11/11/15,Second Class,2.43,Minnesota
Minneapolis,DL-129251402,Daniel Lacy,0,5/8/13,CA-2013-DL12925140-41402,55407,TEC-PH-6348,105.8316,3,Central US,377.97,Consumer,5/12/13,Standard Class,31.05,Minnesota
Minneapolis,DL-129251402,Daniel Lacy,0,5/8/13,CA-2013-DL12925140-41402,55407,FUR-FU-3939,11.1564,3,Central US,123.96,Consumer,5/12/13,Standard Class,13.64,Minnesota
Minneapolis,DL-129251402,Daniel Lacy,0,5/8/13,CA-2013-DL12925140-41402,55407,OFF-BI-6409,21.99,2,Central US,43.98,Consumer,5/12/13,Standard Class,6.1,Minnesota
Minneapolis,DV-134651402,Dianna Vittorini,0,6/21/12,CA-2012-DV13465140-41081,55407,OFF-ST-5422,0,3,Central US,501.81,Consumer,6/23/12,First Class,55.62,Minnesota
Minneapolis,DV-134651402,Dianna Vittorini,0,6/21/12,CA-2012-DV13465140-41081,55407,OFF-ST-4243,9.7164,3,Central US,161.94,Consumer,6/23/12,First Class,14.59,Minnesota
Minneapolis,JC-161051402,Julie Creighton,0,11/17/12,CA-2012-JC16105140-41230,55407,OFF-ST-4255,16.7875,5,Central US,67.15,Corporate,11/19/12,Second Class,7.77,Minnesota
Minneapolis,JD-161501402,Justin Deggeller,0,12/19/14,CA-2014-JD16150140-41992,55407,FUR-FU-4017,6.0288,3,Central US,18.84,Corporate,12/23/14,Standard Class,1.98,Minnesota
Minneapolis,KB-163151402,Karl Braun,0,1/30/13,CA-2013-KB16315140-41304,55407,FUR-FU-5983,16.5354,3,Central US,53.34,Consumer,2/4/13,Second Class,4.62,Minnesota
Minneapolis,KB-163151402,Karl Braun,0,1/30/13,CA-2013-KB16315140-41304,55407,OFF-BI-4837,16.1504,2,Central US,32.96,Consumer,2/4/13,Second Class,1.93,Minnesota
Minneapolis,KB-163151402,Karl Braun,0,1/30/13,CA-2013-KB16315140-41304,55407,OFF-PA-6558,6.2208,2,Central US,12.96,Consumer,2/4/13,Second Class,1.61,Minnesota
Minneapolis,MH-174551402,Mark Hamilton,0,2/14/15,CA-2015-MH17455140-42049,55407,OFF-AP-4609,38.9752,8,Central US,90.64,Consumer,2/18/15,Standard Class,15.25,Minnesota
Minneapolis,SC-200951402,Sanjit Chand,0,9/22/12,CA-2012-SC20095140-41174,55407,OFF-BI-4821,4630.4755,5,Central US,9449.95,Consumer,9/27/12,Standard Class,655.61,Minnesota
Minneapolis,SC-200951402,Sanjit Chand,0,9/22/12,CA-2012-SC20095140-41174,55407,OFF-ST-3745,16.196,5,Central US,404.9,Consumer,9/27/12,Standard Class,40.5,Minnesota
Minneapolis,SC-200951402,Sanjit Chand,0,9/22/12,CA-2012-SC20095140-41174,55407,OFF-BI-4348,6.47,2,Central US,12.94,Consumer,9/27/12,Standard Class,2.04,Minnesota
Minneapolis,SC-200951402,Sanjit Chand,0,9/22/12,CA-2012-SC20095140-41174,55407,OFF-PA-6580,15.552,5,Central US,32.4,Consumer,9/27/12,Standard Class,1.76,Minnesota
Moorhead,CC-124751402,Cindy Chapman,0,8/8/15,CA-2015-CC12475140-42224,56560,TEC-AC-5207,19.8276,4,Central US,63.96,Consumer,8/12/15,Standard Class,2.85,Minnesota
Moorhead,MP-174701402,Mark Packer,0,11/16/12,CA-2012-MP17470140-41229,56560,FUR-CH-4424,81.583,5,Central US,479.9,Home Office,11/20/12,Standard Class,38.22,Minnesota
Rochester,CT-119951402,Carol Triggs,0,9/26/15,CA-2015-CT11995140-42273,55901,FUR-CH-4418,51.2943,3,Central US,269.97,Consumer,9/30/15,Standard Class,22.14,Minnesota
Rochester,CT-119951402,Carol Triggs,0,9/26/15,CA-2015-CT11995140-42273,55901,OFF-BI-2938,3.8822,2,Central US,8.26,Consumer,9/30/15,Standard Class,1.09,Minnesota
Rochester,CM-121901402,Charlotte Melton,0,12/23/15,CA-2015-CM12190140-42361,55901,FUR-TA-5421,97.2032,2,Central US,607.52,Consumer,12/27/15,Standard Class,45.39,Minnesota
Rochester,CM-121901402,Charlotte Melton,0,12/23/15,CA-2015-CM12190140-42361,55901,OFF-ST-5594,7.79,2,Central US,31.16,Consumer,12/27/15,Standard Class,1.88,Minnesota
Rochester,GZ-144701402,Gary Zandusky,0,12/2/14,CA-2014-GZ14470140-41975,55901,OFF-PA-6333,11.7208,4,Central US,23.92,Consumer,12/5/14,Second Class,5.1,Minnesota
Rochester,JD-160601402,Julia Dunbar,0,3/6/15,CA-2015-JD16060140-42069,55901,OFF-BI-4360,62.7004,2,Central US,127.96,Consumer,3/6/15,Same Day,21.95,Minnesota
Rochester,JD-160601402,Julia Dunbar,0,3/6/15,CA-2015-JD16060140-42069,55901,OFF-ST-5672,57.5016,4,Central US,221.16,Consumer,3/6/15,Same Day,10.78,Minnesota
Rochester,JD-160601402,Julia Dunbar,0,3/6/15,CA-2015-JD16060140-42069,55901,OFF-FA-3040,2.528,2,Central US,7.9,Consumer,3/6/15,Same Day,1.36,Minnesota
Rochester,JD-160601402,Julia Dunbar,0,3/6/15,CA-2015-JD16060140-42069,55901,OFF-BI-3288,9.1581,3,Central US,18.69,Consumer,3/6/15,Same Day,1.09,Minnesota
Rochester,PG-188951402,Paul Gonzalez,0,10/27/15,CA-2015-PG18895140-42304,55901,TEC-AC-5148,6.7966,1,Central US,19.99,Consumer,11/3/15,Standard Class,2.03,Minnesota
Rochester,PG-188951402,Paul Gonzalez,0,10/27/15,CA-2015-PG18895140-42304,55901,OFF-LA-3233,2.9568,2,Central US,6.16,Consumer,11/3/15,Standard Class,1.23,Minnesota
Rochester,RH-194951402,Rick Hansen,0,9/22/15,CA-2015-RH19495140-42269,55901,OFF-BI-3264,9.8784,7,Central US,20.16,Consumer,9/27/15,Standard Class,1.3,Minnesota
Rochester,SP-208601402,Sung Pak,0,9/5/13,CA-2013-SP20860140-41522,55901,FUR-FU-5154,2.9568,2,Central US,6.16,Corporate,9/10/13,Standard Class,1.54,Minnesota
Rochester,SP-208601402,Sung Pak,0,9/5/13,CA-2013-SP20860140-41522,55901,OFF-PA-6430,17.3148,3,Central US,36.84,Corporate,9/10/13,Standard Class,1.42,Minnesota
Rochester,TP-211301402,Theone Pippenger,0,12/5/15,US-2015-TP21130140-42343,55901,TEC-AC-5107,143.982,5,Central US,399.95,Consumer,12/9/15,Standard Class,26.45,Minnesota
Rochester,TP-211301402,Theone Pippenger,0,12/5/15,US-2015-TP21130140-42343,55901,TEC-AC-4301,29.988,1,Central US,142.8,Consumer,12/9/15,Standard Class,12.39,Minnesota
Rochester,TP-211301402,Theone Pippenger,0,12/5/15,US-2015-TP21130140-42343,55901,OFF-AR-5287,2.552,5,Central US,8.8,Consumer,12/9/15,Standard Class,1.56,Minnesota
Roseville,BO-113501402,Bill Overfelt,0,8/16/15,CA-2015-BO11350140-42232,55113,OFF-LA-3215,23.184,8,Central US,50.4,Corporate,8/20/15,Standard Class,6.07,Minnesota
Roseville,PO-191801402,Philisse Overcash,0,11/10/13,CA-2013-PO19180140-41588,55113,OFF-AP-4741,178.91,2,Central US,715.64,Home Office,11/14/13,Standard Class,87.58,Minnesota
Roseville,PO-191801402,Philisse Overcash,0,11/10/13,CA-2013-PO19180140-41588,55113,OFF-ST-6287,143.1918,3,Central US,795.51,Home Office,11/14/13,Standard Class,44.85,Minnesota
Roseville,PO-191801402,Philisse Overcash,0,11/10/13,CA-2013-PO19180140-41588,55113,TEC-CO-5988,274.995,1,Central US,549.99,Home Office,11/14/13,Standard Class,8.65,Minnesota
Roseville,PO-191801402,Philisse Overcash,0,11/10/13,CA-2013-PO19180140-41588,55113,OFF-FA-6129,12.8568,3,Central US,29.22,Home Office,11/14/13,Standard Class,2.72,Minnesota
Roseville,PO-191801402,Philisse Overcash,0,11/10/13,CA-2013-PO19180140-41588,55113,OFF-BI-4368,34.3896,3,Central US,74.76,Home Office,11/14/13,Standard Class,2.13,Minnesota
Saint Cloud,KB-162401402,Karen Bern,0,9/25/15,CA-2015-KB16240140-42272,56301,TEC-AC-4869,275.478,5,Central US,655.9,Corporate,9/29/15,Standard Class,120.28,Minnesota
Saint Cloud,KB-162401402,Karen Bern,0,9/25/15,CA-2015-KB16240140-42272,56301,FUR-CH-4393,181.176,4,Central US,603.92,Corporate,9/29/15,Standard Class,37.96,Minnesota
Saint Cloud,KB-162401402,Karen Bern,0,9/25/15,CA-2015-KB16240140-42272,56301,TEC-AC-4940,12.96,4,Central US,72,Corporate,9/29/15,Standard Class,7.72,Minnesota
Saint Paul,ER-138551402,Elpida Rittenbach,0,9/7/14,CA-2014-ER13855140-41889,55106,OFF-AP-4247,22.5852,6,Central US,77.88,Corporate,9/12/14,Standard Class,9.6,Minnesota
Saint Paul,QJ-192551402,Quincy Jones,0,12/9/14,CA-2014-QJ19255140-41982,55106,TEC-PH-5255,2.299,5,Central US,114.95,Corporate,12/13/14,Second Class,8.29,Minnesota
Woodbury,CS-122501402,Chris Selesnick,0,1/3/13,CA-2013-CS12250140-41277,55125,OFF-BI-4367,15.5232,3,Central US,32.34,Corporate,1/9/13,Standard Class,5.65,Minnesota
Woodbury,CS-122501402,Chris Selesnick,0,1/3/13,CA-2013-CS12250140-41277,55125,OFF-PA-3012,19.95,5,Central US,39.9,Corporate,1/9/13,Standard Class,4.47,Minnesota
Woodbury,RP-198551402,Roy Phan,0,9/5/14,CA-2014-RP19855140-41887,55125,OFF-ST-4752,160.623,3,Central US,535.41,Corporate,9/10/14,Standard Class,54.57,Minnesota
